Invoice_ID,Order_Date,Client_ID,Client_Tier,Industry,City,Sales_Channel,Product_Category,Units_Sold,Revenue,Cost,Profit
INV001454,2023-09-06,CL0210,Bronze,Retail,Chennai,Partner,Software,10,15947.68,12089.33,3858.35
INV001455,2023-01-06,CL0140,Platinum,Technology,Chennai,Online,Subscription,5,16089.01,10947.21,5141.8
INV001456,2023-03-10,CL0241,Platinum,Finance,Delhi,Partner,Subscription,7,14988.52,6193.3,8795.22
INV001457,2025-07-15,CL0124,Gold,Retail,Chennai,Partner,Services,19,11660.38,7988.37,3672.01
INV001458,2024-05-28,CL0055,Gold,Retail,Mumbai,Partner,Services,5,24270.46,9612.26,14658.2
INV001459,2023-04-14,CL0125,Silver,Retail,Hyderabad,Partner,Hardware,4,20745.13,12723.51,8021.62
INV001460,2024-11-28,CL0053,Bronze,Retail,Chennai,Online,Software,4,7587.88,1333.85,6254.03
INV001461,2023-08-23,CL0090,Gold,Manufacturing,Pune,Partner,Hardware,19,18804.92,9818.09,8986.83
INV001462,2023-03-15,CL0100,Bronze,Manufacturing,Pune,Partner,Software,5,22248.91,9891.16,12357.75
INV001463,2024-12-04,CL0089,Platinum,Technology,Hyderabad,Online,Hardware,12,3929.86,2474.75,1455.11
INV001464,2025-06-20,CL0042,Silver,Technology,Chennai,Partner,Hardware,9,10611.1,5828.92,4782.18
INV001465,2025-11-14,CL0058,Platinum,Finance,Hyderabad,Direct Sales,Services,8,16789.15,3428.47,13360.68
INV001466,2024-04-29,CL0119,Platinum,Technology,Pune,Direct Sales,Software,1,12709.6,8579.05,4130.55
INV001467,2023-07-13,CL0212,Silver,Manufacturing,Delhi,Partner,Software,14,8499.54,204.01,8295.53
INV001468,2025-03-03,CL0025,Gold,Healthcare,Mumbai,Online,Software,4,8516.4,2834.75,5681.65
INV001469,2023-03-27,CL0144,Gold,Retail,Hyderabad,Direct Sales,Services,2,1887.8,1161.35,726.45
INV001470,2025-08-27,CL0168,Silver,Manufacturing,Chennai,Direct Sales,Subscription,18,15746.16,3427.71,12318.45
INV001471,2023-03-23,CL0136,Bronze,Technology,Chennai,Direct Sales,Subscription,20,12318.16,501.31,11816.85
INV001472,2023-05-20,CL0101,Platinum,Technology,Pune,Direct Sales,Services,2,13516.01,2964.85,10551.16
INV001473,2025-01-14,CL0012,Bronze,Technology,Chennai,Online,Subscription,18,11074.92,9739.59,1335.33
INV001474,2024-12-06,CL0061,Bronze,Healthcare,Hyderabad,Online,Services,14,16121.36,5440.42,10680.94
INV001475,2023-07-08,CL0170,Silver,Manufacturing,Bangalore,Partner,Hardware,12,22755.6,7364.56,15391.04
INV001476,2024-08-13,CL0023,Silver,Technology,Chennai,Partner,Software,16,18647.62,8903.37,9744.25
INV001477,2025-03-21,CL0034,Silver,Finance,Pune,Direct Sales,Hardware,10,5672.03,476.85,5195.18
INV001478,2025-06-03,CL0046,Bronze,Technology,Chennai,Online,Hardware,19,5377.74,4837.42,540.32
INV001479,2025-04-03,CL0050,Bronze,Retail,Mumbai,Partner,Subscription,11,9259.61,7567.05,1692.56
INV001480,2025-10-22,CL0250,Silver,Technology,Bangalore,Online,Hardware,3,23087.73,7942.98,15144.75
INV001481,2024-10-16,CL0215,Platinum,Retail,Chennai,Online,Subscription,11,1561.27,536.13,1025.14
INV001482,2023-09-23,CL0112,Platinum,Technology,Delhi,Online,Hardware,14,16366.63,1396.61,14970.02
INV001483,2024-11-04,CL0008,Silver,Manufacturing,Chennai,Online,Hardware,13,18268.7,3438.63,14830.07
INV001484,2024-02-11,CL0026,Bronze,Technology,Delhi,Online,Software,8,14268.37,3401.6,10866.77
INV001485,2025-10-02,CL0233,Platinum,Finance,Hyderabad,Partner,Services,12,6438.38,3291.48,3146.9
INV001486,2023-12-23,CL0057,Bronze,Retail,Pune,Partner,Subscription,18,2041.95,1683.3,358.65
INV001487,2023-09-03,CL0126,Silver,Technology,Chennai,Direct Sales,Hardware,5,6598.66,2270.79,4327.87
INV001488,2023-10-20,CL0035,Bronze,Technology,Pune,Direct Sales,Subscription,14,7502.74,2090.19,5412.55
INV001489,2023-06-28,CL0189,Bronze,Technology,Hyderabad,Direct Sales,Subscription,19,10545.84,5558.62,4987.22
INV001490,2023-08-10,CL0175,Platinum,Technology,Hyderabad,Partner,Subscription,2,6172.11,2986.18,3185.93
INV001491,2023-04-02,CL0222,Silver,Finance,Delhi,Partner,Services,7,16306.39,1741.4,14564.99
INV001492,2023-01-15,CL0204,Bronze,Retail,Hyderabad,Online,Services,9,13207.45,4425.07,8782.38
INV001493,2023-12-23,CL0171,Gold,Technology,Bangalore,Direct Sales,Subscription,10,1492.32,886.13,606.19
INV001494,2023-05-08,CL0148,Bronze,Finance,Chennai,Partner,Subscription,15,1258.97,693.79,565.18
INV001495,2025-11-29,CL0021,Bronze,Technology,Mumbai,Online,Hardware,19,1394.02,555.46,838.56
INV001496,2023-12-04,CL0105,Silver,Healthcare,Mumbai,Direct Sales,Services,4,11729.03,10429.95,1299.08
INV001497,2024-10-29,CL0210,Silver,Technology,Bangalore,Direct Sales,Subscription,4,4534.09,2706.37,1827.72
INV001498,2024-10-28,CL0077,Bronze,Technology,Hyderabad,Partner,Hardware,13,17846.73,4726.62,13120.11
INV001499,2023-05-01,CL0199,Gold,Technology,Hyderabad,Partner,Subscription,5,8823.33,7420.17,1403.16
INV001500,2023-01-02,CL0059,Gold,Manufacturing,Chennai,Direct Sales,Subscription,11,6157.0,1592.28,4564.72
